DEPTH,CALI,DT,DTS,GR,NPHI,PHIE,RHOB,RT,TEMP
4001.2619,7.857,79.5449,131.4267,46.405,0.1388,0.1097,2.4658,0.624,108.5151
4001.4143,7.887,79.4149,129.4277,51.445,0.1508,0.0887,2.4939,0.697,108.5193
4001.5667,7.881,79.1509,127.6599,48.662,0.1514,0.1193,2.4502,0.812,108.5235
4001.7191,7.827,78.9299,126.8259,44.753,0.1779,0.1486,2.4042,0.949,108.5278
4001.8715,7.839,78.7639,125.9337,31.02,0.1374,0.1805,2.3652,1.058,108.532
4002.0239,7.815,78.4787,123.9867,28.703,0.1539,0.2159,2.3092,1.073,108.5362
4002.1763,7.869,77.8856,122.1567,28.306,0.1524,0.1944,2.3429,0.983,108.5405
4002.3287,7.821,76.9725,120.0863,27.707,0.1529,0.1393,2.4257,0.86,108.5447
4002.4811,7.995,75.9416,122.0513,24.791,0.1616,0.1757,2.3702,0.765,108.549
4002.6335,7.971,75.0026,123.8773,26.096,0.1398,0.1692,2.381,0.711,108.5532
4002.7859,7.989,74.1426,125.998,27.741,0.1403,0.1579,2.3969,0.691,108.5574
4002.9383,7.983,73.2827,125.9971,27.671,0.1277,0.171,2.3801,0.701,108.5617
4003.0907,7.899,72.6039,126.631,27.99,0.15,0.1473,2.4129,0.727,108.5659
4003.2431,7.899,72.4542,126.432,30.138,0.1667,0.1513,2.405,0.746,108.5701
4003.3955,7.863,72.9914,126.532,28.812,0.1437,0.1906,2.3492,0.746,108.5744
4003.5479,7.821,74.0035,126.279,25.393,0.1376,0.1976,2.338,0.734,108.5786
4003.7003,7.851,75.0343,125.992,28.888,0.1493,0.1815,2.3619,0.719,108.5828
4003.8527,7.869,75.6971,126.29,29.881,0.1427,0.19,2.35,0.703,108.5871
4004.0051,7.929,75.918,126.5111,22.957,0.1585,0.2115,2.3161,0.682,108.5913
4004.1575,7.971,75.7928,127.5329,23.295,0.15,0.199,2.3359,0.657,108.5955
4004.3099,8.013,75.3827,127.1479,21.224,0.1611,0.2078,2.3221,0.63,108.5998
4004.4623,8.043,74.7837,126.2839,23.392,0.1331,0.1971,2.3389,0.606,108.604
4004.6147,8.001,74.1518,125.764,26.066,0.1381,0.1831,2.3609,0.59,108.6082
4004.7671,8.019,73.5908,126.032,22.713,0.1592,0.164,2.3899,0.583,108.6125
4004.9195,8.013,73.1639,126.2338,21.072,0.1528,0.1716,2.379,0.587,108.6167
4005.0719,8.007,73.0071,124.9705,20.206,0.1549,0.1868,2.3551,0.594,108.6209
4005.2243,8.025,73.2963,121.086,22.944,0.1614,0.1835,2.359,0.601,108.6252
4005.3767,8.055,74.1005,121.2,20.4564,0.1499,0.1836,2.3602,0.6071,108.6294
4005.5291,8.055,75.1283,121.4843,23.369,0.1353,0.1739,2.3749,0.615,108.6337
4005.6815,8.067,75.867,123.8172,22.726,0.1423,0.1925,2.3461,0.626,108.6379
4005.8339,8.019,75.9348,125.1371,23.295,0.163,0.1789,2.3659,0.64,108.6421
4005.9863,8.043,75.5208,126.1701,22.384,0.1502,0.1591,2.3979,0.652,108.6464
4006.1387,8.019,75.141,127.029,22.984,0.1564,0.1917,2.3462,0.656,108.6506
4006.2911,8.019,75.0941,126.898,23.241,0.1453,0.2021,2.3311,0.648,108.6548
4006.4435,8.019,75.2751,126.743,22.901,0.1284,0.1939,2.3439,0.634,108.6591
4006.5959,8.025,75.422,126.504,21.144,0.1381,0.1617,2.3948,0.627,108.6633
4006.7483,8.097,75.441,126.518,24.446,0.1502,0.2082,2.3213,0.629,108.6675
4006.9007,8.091,75.4671,126.695,24.179,0.1491,0.1906,2.3489,0.632,108.6718
4007.0531,8.067,75.6381,126.919,27.321,0.1637,0.1966,2.338,0.631,108.676
4007.2055,8.079,75.871,127.198,40.882,0.1405,0.1436,2.4177,0.629,108.6802
4007.3579,8.079,75.9409,127.31,40.418,0.131,0.0678,2.5306,0.629,108.6845
4007.5103,8.091,75.7489,127.346,37.282,0.1235,0.0657,2.536,0.632,108.6887
4007.6627,8.079,75.4399,127.289,32.45,0.1337,0.1396,2.4244,0.642,108.6929
4007.8151,8.001,75.258,127.4571,28.294,0.1281,0.146,2.416,0.661,108.6972
4007.9675,7.965,75.3231,127.9981,26.14,0.131,0.1509,2.409,0.679,108.7014
4008.1199,8.031,75.5631,128.8371,24.561,0.1399,0.161,2.3941,0.696,108.7057
4008.2723,7.989,75.8592,129.6671,25.422,0.1645,0.1978,2.3362,0.715,108.7099
4008.4247,8.019,76.2142,130.023,24.109,0.1565,0.2147,2.3111,0.727,108.7141
4008.5771,8.049,76.6952,130.366,24.67,0.1395,0.2084,2.321,0.711,108.7184
4008.7295,8.055,77.2552,130.204,25.419,0.1642,0.2043,2.327,0.669,108.7226
4008.8819,8.073,77.7291,130.057,24.324,0.1832,0.2183,2.3041,0.618,108.7268
4009.0343,8.067,78.0161,129.8519,23.145,0.1759,0.2184,2.305,0.566,108.7311
4009.1867,8.049,78.159,129.433,24.548,0.1836,0.2266,2.2921,0.519,108.7353
4009.3391,8.169,78.234,129.5229,22.35,0.1618,0.2325,2.283,0.479,108.7395
4009.4915,8.271,78.2259,129.065,24.259,0.1677,0.2155,2.3099,0.443,108.7438
4009.6439,8.265,78.0188,128.8709,25.749,0.1577,0.2084,2.321,0.414,108.748
4009.7963,8.265,77.5357,127.9639,23.759,0.1777,0.1884,2.3519,0.399,108.7522
4009.9487,8.229,76.8016,126.8809,24.623,0.131,0.1596,2.3968,0.396,108.7565
4010.1011,8.217,75.8715,125.7958,22.679,0.1397,0.1811,2.3641,0.406,108.7607
4010.2535,8.223,74.7815,124.194,25.904,0.1474,0.1666,2.3849,0.442,108.7649
4010.4059,8.235,73.5955,124.5698,38.703,0.1076,0.1584,2.3999,0.535,108.7692
4010.5583,8.326,72.4977,123.3978,49.301,0.1162,0.0838,2.5076,0.748,108.7734
4010.7107,8.302,71.6968,121.9136,55.058,0.1319,0.0958,2.4881,1.21,108.7777
4010.8631,8.332,71.2349,118.8789,51.751,0.1316,0.0711,2.5239,1.959,108.7819
4011.0155,8.265,70.9319,118.4891,55.645,0.1387,0.0903,2.4951,2.325,108.7861
4011.1679,8.284,70.6819,119.2453,55.867,0.1356,0.1135,2.4621,2.1,108.7904
4011.3203,8.284,70.4968,121.2152,53.986,0.1382,0.0823,2.5068,1.913,108.7946
4011.4727,8.548,70.1078,122.9743,53.393,0.1243,0.0408,2.5688,1.875,108.7988
4011.6251,8.548,69.6498,125.5516,53.1314,0.1207,0.0335,2.5799,1.8659,108.8031
4011.7775,8.572,69.2538,122.3311,47.326,0.1181,0.0468,2.5611,1.825,108.8073
4011.9299,8.578,68.7857,122.8538,47.782,0.1222,0.0561,2.5471,1.77,108.8115
4012.0823,8.59,68.0446,121.472,45.902,0.1159,0.0473,2.5609,1.728,108.8158
4012.2347,8.548,67.0426,121.2477,43.539,0.1324,0.0508,2.557,1.709,108.82
4012.3871,8.542,66.0858,118.8451,41.434,0.1236,0.0491,2.561,1.707,108.8242
4012.5395,8.536,65.564,119.2683,49.996,0.1123,0.0413,2.57,1.701,108.8285
4012.6919,8.554,65.6182,121.5545,47.783,0.1285,0.07,2.5262,1.668,108.8327
4012.8443,8.488,66.0543,125.2281,45.295,0.1272,0.0655,2.533,1.589,108.8369
4012.9967,8.476,66.6343,126.3954,46.558,0.1347,0.0717,2.523,1.454,108.8412
4013.1491,8.41,67.3635,129.5842,44.828,0.1161,0.1175,2.4593,1.3,108.8454
4013.3015,8.404,68.4056,131.1261,47.916,0.0843,0.1816,2.3634,1.151,108.8497
4013.4539,8.446,69.7987,132.1412,45.658,0.104,0.1692,2.3829,1.018,108.8539
4013.6063,8.428,71.3426,133.4421,47.102,0.1732,0.1586,2.392,0.928,108.8581
4013.7587,8.404,72.7685,134.3663,45.784,0.1657,0.1744,2.3701,0.886,108.8624
4013.9111,8.398,73.9935,136.7234,41.974,0.1756,0.1901,2.3461,0.838,108.8666
4014.0635,8.416,75.1145,139.8042,45.63,0.1793,0.1637,2.3839,0.779,108.8708
4014.2159,8.368,76.1874,141.4462,42.061,0.2008,0.1781,2.3601,0.719,108.8751
4014.3683,8.398,77.1373,142.9732,44.492,0.184,0.1838,2.354,0.689,108.8793
4014.5207,8.386,77.8612,144.2792,42.751,0.1756,0.186,2.352,0.631,108.8835
4014.6731,8.374,78.3762,145.9301,43.356,0.1836,0.1825,2.356,0.562,108.8878
4014.8255,8.338,78.8503,146.5561,38.971,0.1973,0.1964,2.3341,0.528,108.892
4014.9779,8.386,79.4383,147.1329,38.357,0.1917,0.1887,2.346,0.512,108.8962
4015.1303,8.356,80.1503,146.5979,37.875,0.1749,0.1964,2.337,0.506,108.9005
4015.2827,8.356,80.8923,146.0359,33.668,0.1779,0.2154,2.3091,0.502,108.9047
4015.4351,8.368,81.5662,145.335,36.679,0.1938,0.2325,2.2821,0.493,108.9089
4015.5875,8.368,82.1042,145.2999,37.143,0.188,0.2173,2.3049,0.48,108.9132
4015.7399,8.338,82.4671,144.8489,30.688,0.1904,0.226,2.2921,0.471,108.9174
4015.8923,8.356,82.627,144.2428,31.873,0.1751,0.1842,2.3548,0.478,108.9216
4016.0447,8.368,82.5278,142.7516,31.214,0.1932,0.1651,2.3849,0.503,108.9259
4016.1971,8.344,82.1167,139.8775,34.855,0.1637,0.1692,2.378,0.543,108.9301
4016.3495,8.32,81.3946,136.1496,31.699,0.1613,0.1935,2.3431,0.592,108.9344
4016.5019,8.3675,80.4458,133.2138,37.6256,0.1517,0.1661,2.3841,0.6478,108.9386
4016.6543,8.326,79.4706,131.7669,41.709,0.1669,0.1518,2.4029,0.707,108.9428
4016.8067,8.326,78.5777,130.6039,40.302,0.1855,0.1652,2.3811,0.776,108.9471
4016.9591,8.169,77.8578,129.7579,42.448,0.1716,0.1508,2.4039,0.856,108.9513
4017.1115,8.187,77.3359,128.889,40.956,0.1592,0.1758,2.3691,0.928,108.9555
4017.2639,8.193,76.9949,128.834,44.897,0.1642,0.1433,2.4158,0.969,108.9598
4017.4163,8.332,76.7689,129.2059,42.749,0.151,0.1861,2.3552,0.966,108.964
4017.5687,8.344,76.5268,128.5979,43.186,0.1672,0.18,2.362,0.938,108.9682
4017.7211,8.338,76.1187,127.931,38.232,0.1407,0.142,2.4208,0.933,108.9725
4017.8735,8.356,75.4837,127.6789,42.348,0.1529,0.0563,2.5505,0.975,108.9767
4018.0259,8.332,74.6886,127.099,46.235,0.156,0.0792,2.5122,1.039,108.9809
4018.1783,8.205,73.8827,126.9719,37.065,0.1567,0.1477,2.4104,1.073,108.9852
4018.3307,8.211,73.2158,126.06,39.439,0.1496,0.1384,2.4249,1.062,108.9894
4018.4831,8.217,72.7799,126.252,37.318,0.1434,0.1396,2.424,1.045,108.9936
4018.6355,8.187,72.583,126.2991,36.868,0.1499,0.1528,2.4039,1.055,108.9979
4018.7879,8.217,72.53,127.1121,37.354,0.1577,0.1562,2.398,1.094,109.0021
4018.9403,8.205,72.476,128.0632,44.409,0.1333,0.1303,2.4388,1.131,109.0064
4019.0927,8.181,72.366,129.4212,47.331,0.1651,0.1391,2.4221,1.139,109.0106
4019.2451,8.278,72.3552,130.7322,49.944,0.1615,0.1278,2.4389,1.105,109.0148
4019.3975,8.314,72.7064,132.1163,45.865,0.166,0.1213,2.448,1.017,109.0191
4019.5499,8.29,73.5525,135.1442,39.742,0.1628,0.0946,2.4918,0.878,109.0233
4019.7023,8.175,74.7876,137.1111,40.96,0.176,0.2015,2.3296,0.728,109.0275
4019.8547,8.175,76.1656,137.8449,33.574,0.1832,0.1945,2.339,0.599,109.0318
4020.0071,8.259,77.4865,136.9188,29.331,0.1779,0.2174,2.3061,0.511,109.036
4020.1595,8.253,78.6414,135.1156,32.127,0.204,0.2385,2.2721,0.472,109.0402
4020.3119,8.217,79.4471,131.4084,27.779,0.1941,0.177,2.3686,0.488,109.0445
4020.4643,8.211,79.5927,126.3948,26.537,0.1985,0.1229,2.4547,0.566,109.0487
4020.6167,8.259,78.8032,125.0461,30.388,0.1241,0.1405,2.4251,0.732,109.0529
4020.7691,8.199,77.0319,125.796,31.929,0.1636,0.066,2.5415,1.007,109.0572
4020.9215,8.211,74.5268,125.4906,33.329,0.0969,0.0558,2.5569,1.35,109.0614
4021.0739,8.217,71.834,121.7157,38.629,0.0969,0.0489,2.565,1.671,109.0656
4021.2263,8.145,69.6195,119.4319,40.351,0.1107,0.1101,2.4714,1.808,109.0699
4021.3787,8.097,68.3478,118.7841,40.186,0.12,0.1381,2.4292,1.625,109.0741
4021.5311,8.145,68.0221,119.9169,35.021,0.1501,0.1111,2.4688,1.342,109.0784
4021.6835,8.229,68.2131,118.7691,34.585,0.1482,0.1992,2.3355,1.139,109.0826
4021.8359,8.344,68.4701,119.418,26.906,0.1506,0.1884,2.3519,1.021,109.0868
4021.9883,8.332,68.6751,119.25,26.847,0.1635,0.1709,2.3789,0.975,109.0911
4022.1407,8.38,68.884,119.6017,31.615,0.1274,0.0967,2.4935,1.014,109.0953
4022.2931,8.169,68.9799,117.19,29.917,0.1125,0.0705,2.5358,1.161,109.0995
4022.4455,8.169,68.7318,117.2332,39.257,0.1132,0.0697,2.532,1.403,109.1038
4022.5979,8.163,68.1528,118.8532,40.378,0.1094,0.0542,2.5559,1.634,109.108
4022.7503,8.145,67.63,120.3672,41.0339,0.1131,0.0439,2.5719,1.7521,109.1122
4022.9027,8.157,67.6413,122.6083,39.846,0.121,0.0588,2.5491,1.803,109.1165
4023.0551,8.175,68.3636,124.9041,39.753,0.1118,0.1135,2.4663,1.808,109.1207
4023.2075,8.29,69.6698,126.129,39.776,0.1348,0.1567,2.4003,1.702,109.1249
4023.3599,8.332,71.4038,126.4579,38.034,0.1667,0.1781,2.3651,1.455,109.1292
4023.5123,8.338,73.3407,125.7439,33.698,0.1654,0.1783,2.365,1.147,109.1334
4023.6647,8.344,74.9683,124.477,35.275,0.1483,0.195,2.3421,0.891,109.1376
4023.8171,8.314,75.6989,124.92,31.783,0.1424,0.1995,2.335,0.733,109.1419
4023.9695,6.883,75.3645,124.75,30.126,0.152,0.1485,2.4127,0.664,109.1461
4024.1219,7.027,74.3505,124.8699,30.049,0.1349,0.1288,2.4439,0.653,109.1504
4024.2743,7.231,73.1274,124.389,27.908,0.1456,0.1276,2.447,0.679,109.1546
4024.4267,8.259,71.7633,124.0999,26.969,0.1198,0.1222,2.456,0.723,109.1588
4024.5791,8.241,70.1283,123.195,26.471,0.1089,0.1085,2.4779,0.777,109.1631
4024.7315,8.284,68.4645,123.11,31.864,0.1415,0.1288,2.4431,0.825,109.1673
4024.8839,8.223,67.3739,123.2851,29.62,0.1345,0.1227,2.454,0.853,109.1715
4025.0363,8.241,67.1631,124.5431,34.833,0.1284,0.1127,2.4669,0.863,109.1758
4025.1887,8.259,67.4531,125.4922,33.434,0.1276,0.1316,2.4381,0.865,109.18
4025.3411,8.229,67.5768,127.285,30.291,0.1309,0.1351,2.434,0.866,109.1842
4025.4935,8.193,67.2227,127.3411,31.879,0.1354,0.1308,2.44,0.88,109.1885
4025.6459,8.061,66.5717,127.8248,29.683,0.1138,0.0482,2.5715,0.93,109.1927
4025.7983,8.031,65.8807,126.2198,29.529,0.106,0.0682,2.5401,1.026,109.1969
4025.9507,7.995,65.2278,124.1139,27.131,0.0875,0.01,2.6526,1.17,109.2012
4026.1031,8.145,64.6739,123.596,25.663,0.0851,0.01,2.657,1.34,109.2054
4026.2555,8.157,64.4612,123.4901,24.338,0.0964,0.01,2.6411,1.44,109.2096
4026.4079,8.133,64.9145,124.1902,33.954,0.1317,0.1322,2.4378,1.368,109.2139
4026.5603,8.127,66.0987,126.3411,38.022,0.1302,0.1586,2.3982,1.193,109.2181
4026.7127,8.241,67.7618,127.6401,39.18,0.1631,0.1684,2.3801,1.031,109.2224
4026.8651,8.235,69.5437,128.765,42.586,0.164,0.1603,2.392,0.928,109.2266
4027.0175,8.271,71.1395,128.419,46.461,0.1596,0.0978,2.4856,0.883,109.2308
4027.1699,8.29,72.3323,128.7741,56.939,0.1745,0.1113,2.4631,0.889,109.2351
4027.3223,8.205,73.0301,129.496,50.894,0.1372,0.1404,2.4242,0.931,109.2393
4027.4747,8.193,73.282,129.7321,52.132,0.1606,0.1111,2.4648,0.985,109.2435
4027.6271,8.151,73.1969,130.26,50.66,0.1569,0.1498,2.4082,1.017,109.2478
4027.7795,8.133,72.8738,130.5571,45.863,0.1612,0.1287,2.4389,1.021,109.252
4027.9319,8.145,72.3176,131.4201,46.581,0.1753,0.131,2.434,1.016,109.2562
4028.0843,8.187,71.4866,132.622,47.859,0.1698,0.1314,2.434,1.019,109.2605
4028.2367,8.241,70.5067,132.631,45.382,0.1593,0.1153,2.4589,1.028,109.2647
4028.3891,8.278,69.758,133.0121,47.144,0.1443,0.1258,2.4451,1.025,109.2689
4028.5415,8.32,69.6503,133.6841,49.936,0.145,0.1285,2.441,0.99,109.2732
4028.6939,8.356,70.3095,134.1011,49.313,0.1478,0.1425,2.4201,0.906,109.2774
4028.8463,8.41,71.5286,134.8052,46.918,0.1564,0.1709,2.3772,0.782,109.2816
4028.9987,8.121,73.0067,136.7004,38.053,0.1785,0.1958,2.3382,0.665,109.2859
4029.1511,8.049,74.6188,140.3964,34.718,0.2161,0.2061,2.3211,0.589,109.2901
4029.3035,7.977,76.4649,144.3132,40.985,0.1821,0.2349,2.2792,0.547,109.2943
4029.4559,7.983,78.5058,146.667,34.109,0.2001,0.2161,2.3059,0.525,109.2986
4029.6083,7.995,80.2964,146.8359,33.803,0.1957,0.2425,2.2672,0.512,109.3028
4029.7607,7.995,81.3061,145.5019,33.596,0.191,0.2295,2.2869,0.507,109.3071
4029.9131,8.019,81.4058,144.3189,36.567,0.1907,0.208,2.3189,0.511,109.3113
4030.0655,8.031,80.9548,143.0038,32.619,0.1948,0.1634,2.3897,0.533,109.3155
4030.2179,8.037,80.4819,141.3936,41.087,0.2007,0.1732,2.3701,0.577,109.3198
4030.3703,7.929,80.265,137.5589,37.36,0.1731,0.213,2.3132,0.612,109.324
4030.5227,7.929,80.1869,136.067,31.531,0.1855,0.2231,2.2971,0.589,109.3282
4030.6751,7.959,80.0279,136.1512,28.534,0.1748,0.2457,2.2621,0.525,109.3325
4030.8275,8.091,79.7639,137.9121,29.724,0.1774,0.2356,2.2779,0.486,109.3367
4030.9799,8.302,79.5079,139.2609,31.32,0.2005,0.2289,2.287,0.501,109.3409
4031.1323,8.32,79.369,138.3168,33.812,0.2063,0.1903,2.3468,0.567,109.3452
4031.2847,8.296,79.387,136.6398,30.075,0.1793,0.2039,2.3271,0.648,109.3494
4031.4371,8.302,79.4209,134.3308,32.474,0.1725,0.2311,2.2852,0.695,109.3536
4031.5895,8.308,79.2107,132.5758,28.967,0.1602,0.2387,2.273,0.713,109.3579
4031.7419,8.308,78.6527,130.9119,33.39,0.1758,0.207,2.3218,0.738,109.3621
4031.8943,8.35,77.9107,129.6079,32.048,0.1897,0.163,2.3907,0.802,109.3663
4032.0467,8.35,77.1987,128.2929,37.504,0.1713,0.1486,2.4109,0.947,109.3706
4032.1991,8.29,76.5377,127.711,50.572,0.1412,0.107,2.4738,1.192,109.3748
4032.3515,8.29,75.7465,127.252,50.556,0.1402,0.1257,2.4461,1.453,109.3791
4032.5039,8.32,74.6935,126.909,52.789,0.1611,0.1277,2.441,1.618,109.3833
4032.6563,8.404,73.5646,126.9331,50.508,0.1427,0.0827,2.5097,1.696,109.3875
4032.8087,8.404,72.7559,127.57,48.78,0.1627,0.104,2.4761,1.686,109.3918
4032.9611,8.416,72.452,127.6091,48.458,0.1693,0.1419,2.4192,1.595,109.396
4033.1135,8.428,72.487,128.368,46.506,0.1543,0.137,2.428,1.508,109.4002
4033.2659,8.458,72.573,128.0569,45.763,0.1588,0.1347,2.431,1.489,109.4045
4033.4183,8.494,72.5269,126.5188,44.452,0.1432,0.0961,2.4908,1.546,109.4087
4033.5707,8.518,72.3269,124.6768,46.929,0.1388,0.0852,2.5069,1.658,109.4129
4033.7231,8.542,72.0148,122.2891,46.837,0.1368,0.0971,2.4891,1.787,109.4172
4033.8755,8.5121,71.5816,123.006,43.9644,0.1447,0.0854,2.508,1.9034,109.4214
4034.0279,8.542,71.0267,122.952,45.846,0.1306,0.0717,2.5289,1.995,109.4256
4034.1803,8.518,70.3847,122.4539,50.805,0.1321,0.0614,2.5429,2.049,109.4299
4034.3327,8.494,69.7027,121.2631,48.957,0.1354,0.0965,2.4902,2.058,109.4341
4034.4851,8.5,69.0298,121.8741,50.434,0.1358,0.0852,2.5069,2.051,109.4383
4034.6375,8.602,68.4859,122.498,54.063,0.1377,0.0684,2.5319,2.057,109.4426
4034.7899,8.56,68.1529,122.4979,50.392,0.1403,0.0572,2.5499,2.079,109.4468
4034.9423,8.578,67.9749,121.129,48.656,0.1314,0.057,2.551,2.113,109.451
4035.0947,8.53,67.8189,121.1048,50.728,0.1349,0.0413,2.5749,2.147,109.4553
4035.2471,8.314,67.5979,119.4049,49.982,0.1316,0.0377,2.581,2.148,109.4595
4035.3995,8.32,67.3269,118.5389,46.155,0.1407,0.0527,2.5591,2.096,109.4638
4035.5519,8.115,67.0679,117.3201,44.753,0.1395,0.0702,2.5321,2.031,109.468
4035.7043,8.109,66.862,117.9713,49.491,0.1414,0.0816,2.5121,1.982,109.4722
4035.8567,8.271,66.7981,120.9524,43.052,0.129,0.079,2.519,1.928,109.4765
4036.0091,8.386,67.0733,125.2273,47.939,0.1505,0.0808,2.514,1.839,109.4807
4036.1615,8.41,67.8445,128.2802,49.426,0.1539,0.0804,2.514,1.704,109.4849
4036.3139,8.302,69.0316,130.5711,44.125,0.1472,0.1065,2.4752,1.54,109.4892
4036.4663,8.163,70.3656,132.0541,45.126,0.1358,0.1463,2.4162,1.363,109.4934
4036.6187,8.073,71.6596,133.056,49.134,0.2099,0.1773,2.3632,1.188,109.4976
4036.7711,7.953,72.9246,133.59,43.774,0.2087,0.1676,2.3789,1.051,109.5019
4036.9235,7.929,74.2075,133.2599,43.059,0.1977,0.1634,2.386,0.973,109.5061
4037.0759,7.929,75.3232,132.7728,44.247,0.1785,0.1513,2.4049,0.943,109.5103
4037.2283,8.043,75.886,130.2218,42.215,0.173,0.1749,2.3701,0.941,109.5146
4037.3807,8.181,75.8689,127.5736,40.257,0.1711,0.156,2.3989,0.947,109.5188
4037.5331,8.223,75.5876,122.9558,35.408,0.1562,0.151,2.409,0.95,109.523
4037.6855,8.265,74.7575,121.111,30.484,0.1702,0.1163,2.4658,0.958,109.5273
4037.8379,8.265,73.6576,120.5862,33.62,0.1531,0.1387,2.4291,0.993,109.5315
4037.9903,8.211,72.7057,122.2129,29.611,0.1418,0.1342,2.438,1.07,109.5358
4038.1427,8.223,72.0478,121.5488,30.798,0.1368,0.1269,2.449,1.202,109.54
4038.2951,8.223,71.6659,119.1469,45.662,0.1408,0.1055,2.4769,1.384,109.5442
4038.4475,8.199,71.501,117.4979,46.097,0.1394,0.0773,2.5208,1.586,109.5485
4038.5999,8.217,71.509,116.886,47.255,0.1271,0.0599,2.5479,1.754,109.5527
4038.7523,8.247,71.579,116.531,47.496,0.1559,0.1002,2.4843,1.827,109.5569
4038.9047,8.428,71.4878,116.867,48.836,0.1759,0.1025,2.48,1.801,109.5612
4039.0571,8.428,71.0677,116.6449,53.602,0.182,0.1218,2.4491,1.739,109.5654
4039.2095,8.536,70.4087,115.823,51.194,0.1281,0.0125,2.6213,1.654,109.5696
4039.3619,8.524,69.8439,116.032,52.669,0.1374,0.01,2.6499,1.467,109.5739
4039.5143,8.554,69.638,116.4952,41.662,0.1338,0.0448,2.5743,1.176,109.5781
4039.6667,8.29,69.692,118.743,32.81,0.1684,0.1892,2.3499,0.933,109.5823
4039.8191,8.308,69.6539,118.7042,33.627,0.1321,0.1912,2.348,0.833,109.5866
4039.9715,8.284,69.3929,120.9121,31.305,0.1497,0.1126,2.4715,0.88,109.5908
4040.1239,8.368,69.2312,121.7251,31.428,0.187,0.0347,2.5945,1.053,109.595
4040.2763,8.362,69.5804,122.8911,29.67,0.1595,0.0373,2.591,1.278,109.5993
4040.4287,8.332,70.3713,123.621,35.512,0.1442,0.1261,2.4486,1.461,109.6035
4040.5811,8.356,70.9519,123.3909,42.491,0.1263,0.1271,2.446,1.622,109.6077
4040.7335,8.41,70.7386,122.0937,43.383,0.1367,0.1252,2.448,1.78,109.612
4040.8859,8.41,69.8636,119.1028,54.219,0.1178,0.0645,2.5406,1.871,109.6162
4041.0383,8.386,69.0309,117.105,56.161,0.0916,0.0611,2.548,1.892,109.6205
4041.1907,8.259,68.7721,117.3771,56.999,0.1171,0.1108,2.4713,1.884,109.6247
4041.3431,8.205,68.9731,118.0361,53.639,0.1587,0.0941,2.4929,1.832,109.6289
4041.4955,8.284,69.132,119.526,51.211,0.1451,0.069,2.5328,1.744,109.6332
4041.6479,8.464,69.0069,119.3412,49.468,0.1698,0.1167,2.4583,1.669,109.6374
4041.8003,8.386,68.836,122.1014,45.08,0.1721,0.1186,2.457,1.621,109.6416
4041.9527,8.356,68.9362,126.6982,31.292,0.1579,0.1421,2.4251,1.583,109.6459
4042.1051,8.001,69.3232,128.983,30.378,0.1547,0.0932,2.5027,1.544,109.6501
4042.2575,7.959,69.8182,128.525,32.047,0.1629,0.0775,2.5269,1.492,109.6543
4042.4099,7.959,70.3743,129.0461,31.015,0.1494,0.1054,2.4832,1.406,109.6586
4042.5623,7.935,71.1214,129.7581,45.093,0.1508,0.1404,2.4242,1.287,109.6628
4042.7147,7.929,72.0844,131.5491,44.785,0.1223,0.1341,2.436,1.161,109.667
4042.8671,8.055,73.0293,132.614,51.699,0.1636,0.1697,2.3792,1.063,109.6713
4043.0195,8.29,73.6752,133.038,50.962,0.1958,0.122,2.4497,1.015,109.6755
4043.1719,8.338,74.0121,132.8559,52.734,0.2083,0.1226,2.448,1.009,109.6797
4043.3243,8.398,74.2922,131.8139,54.349,0.2109,0.1204,2.451,1.017,109.684
4043.4767,8.362,74.7062,130.5689,47.237,0.1717,0.1507,2.4072,1.033,109.6882
4043.6291,8.332,75.1711,129.3679,44.463,0.1964,0.1588,2.3941,1.085,109.6925
4043.7815,8.29,75.456,128.5809,40.716,0.1959,0.1358,2.4318,1.192,109.6967
4043.9339,8.326,75.4239,128.1039,48.147,0.1771,0.1386,2.425,1.343,109.7009
4044.0863,8.308,75.0818,126.944,56.093,0.1914,0.1439,2.416,1.524,109.7052
4044.2387,8.53,74.5437,126.698,55.344,0.1694,0.0826,2.5106,1.742,109.7094
4044.3911,8.524,73.9568,126.924,69.631,0.1653,0.0842,2.508,1.984,109.7136
4044.5435,8.554,73.4248,127.337,81.615,0.1802,0.0591,2.5449,2.168,109.7179
4044.6959,8.614,72.9678,127.364,76.383,0.1618,0.0427,2.5709,2.214,109.7221
4044.8483,8.62,72.5138,126.948,77.371,0.1697,0.0641,2.5381,2.153,109.7263
4045.0007,8.5173,72.0067,126.688,75.5183,0.1977,0.0827,2.508,2.0574,109.7306
4045.1531,8.38,71.606,126.92,76.336,0.1886,0.0964,2.4881,1.952,109.7348
4045.3055,8.338,71.6243,127.183,77.679,0.1997,0.1012,2.48,1.852,109.739
4045.4579,8.296,72.1934,127.514,74.893,0.1767,0.0997,2.484,1.785,109.7433
4045.6103,8.29,73.0383,127.319,78.715,0.1794,0.1056,2.475,1.752,109.7475
4045.7627,8.338,73.7151,127.9071,73.866,0.1772,0.1367,2.4282,1.733,109.7517
4045.9151,8.314,74.004,128.525,75.337,0.1984,0.1319,2.434,1.721,109.756
4046.0675,8.296,74.05,128.879,75.647,0.2098,0.138,2.4239,1.712,109.7602
4046.2199,8.314,74.097,129.074,67.411,0.1936,0.1759,2.3679,1.69,109.7645
